id,latitude,longitude,date_uploaded,sentiment
54737996007,51.523802,-0.075361,1755941661,-0.4
54739070184,51.523768,-0.077099,1755941661,-0.04
54737905891,51.52456,-0.071596,1755895037,-0.1
54738270405,51.52456,-0.071596,1755895037,-0.16
54737071707,51.523058,-0.071532,1755895038,-0.43
54738143779,51.523058,-0.071532,1755895040,-0.08
54739053178,51.523795,-0.074869,1755941657,-0.4
54739070374,51.523795,-0.074869,1755941658,-0.4
54738836256,51.523795,-0.074869,1755941659,-0.4
54739197365,51.523795,-0.074869,1755941657,-0.4
54739070304,51.523795,-0.074869,1755941659,-0.4
54739053098,51.523802,-0.075361,1755941660,-0.15
54739070254,51.523802,-0.075361,1755941660,-0.06
54739070184,51.523768,-0.077099,1755941661,-0.04
54739052858,51.523768,-0.077099,1755941662,-0.04
54739070004,51.527588,-0.079853,1755941664,-0.05
54737905891,51.52456,-0.071596,1755895037,-0.1
54737071707,51.523058,-0.071532,1755895038,-0.43
54738143779,51.523058,-0.071532,1755895040,-0.08
54736933026,51.52355,-0.069651,1755861239,-0.2
54737035605,51.527582,-0.073202,1755846884,-0.4
54709780654,51.515822,-0.0701,1754749343,-1.0
54709779714,51.515852,-0.070034,1754749304,-1.0
54709550281,51.515836,-0.070081,1754749277,-1.0
54708719222,51.515838,-0.070067,1754749249,-1.0
54709753478,51.515836,-0.070098,1754749181,-1.0
54709772274,51.515805,-0.070098,1754749058,-1.0
54709877500,51.51583,-0.070073,1754749027,-1.0
54709746783,51.515822,-0.0701,1754748969,-1.0
54708710277,51.515822,-0.0701,1754748965,-1.0
54709794195,51.51583,-0.070081,1754746157,-1.0
54709765060,51.515838,-0.070067,1754745066,-1.0
54709755855,51.5159,-0.070062,1754744739,-1.0
54709706665,51.525497,-0.087206,1754743219,-0.1
54709372411,51.525497,-0.087206,1754743223,-0.1
54709576213,51.525497,-0.087206,1754743223,-0.1
54708177222,51.531,-0.061326,1754724162,-0.4
54699057572,51.527105,-0.079959,1754334044,-0.07
54699954648,51.526038,-0.08345,1754329626,-0.33
