id,latitude,longitude,date_uploaded,sentiment
55023746092,51.520216,-0.070028,1767600356,0.0
55024635366,51.521097,-0.069928,1767600354,0.0
55024962515,51.520269,-0.069862,1767600354,0.0
55024820713,51.520222,-0.069895,1767600355,0.0
55022989337,51.532836,-0.084017,1767564296,0.0
55022835576,51.531393,-0.070509,1767527168,0.0
55023159325,51.534864,-0.070424,1767527166,0.0
55022673186,51.534517,-0.060027,1767519397,0.0
55020500487,51.518046,-0.081431,1767458755,0.0
55021523373,51.528852,-0.069912,1767457528,0.0
55020224882,51.523652,-0.086737,1767448390,0.0
55021367384,51.523802,-0.086764,1767448391,0.0
55020255399,51.532938,-0.080139,1767390887,0.0
55019989876,51.529972,-0.080425,1767390889,0.0
55019107622,51.530966,-0.080173,1767390889,0.0
55020310020,51.529697,-0.081192,1767390889,0.0
55020173508,51.5297,-0.08177,1767390890,0.0
55019722534,51.518194,-0.088542,1767370871,0.0
55019438499,51.519613,-0.07975,1767359265,0.0
55016532682,51.527277,-0.079017,1767278202,0.0
55017408636,51.526836,-0.078331,1767278202,0.0
55017407421,51.522525,-0.078098,1767278210,0.0
55017407256,51.521361,-0.078545,1767278212,0.0
55017676834,51.518027,-0.080292,1767278212,0.0
55017676529,51.518172,-0.08042,1767278213,0.0
55017522550,51.524443,-0.075919,1767269361,0.0
55017468704,51.524443,-0.075919,1767269362,0.0
55017522520,51.524443,-0.075919,1767269362,0.0
55017201761,51.524443,-0.075919,1767269363,0.0
55017053996,51.517736,-0.080176,1767261647,0.0
55016658404,51.527436,-0.08825,1767222855,0.0
55016192790,51.534884,-0.070981,1767201256,0.0
55016192595,51.53441,-0.075981,1767201256,0.0
55016057683,51.533823,-0.071883,1767201256,0.0
55014813690,51.51839,-0.081528,1767133030,0.0
55013278057,51.527469,-0.076839,1767117609,0.0
55014420619,51.527375,-0.077086,1767117608,0.0
55014164651,51.527382,-0.080305,1767117608,0.0
55014226563,51.520316,-0.071725,1767113261,0.0
55014364020,51.526969,-0.088187,1767113260,0.0
55013756793,51.52568,-0.080358,1767092747,0.0
55013840179,51.525279,-0.080273,1767092746,0.0
55013894710,51.524719,-0.080198,1767092745,0.0
55013042711,51.517212,-0.081644,1767061010,0.0
54955870649,51.523791,-0.086706,1767019440,0.0
50829420838,51.517573,-0.080457,1766993520,0.0
50830252152,51.517573,-0.080457,1766993580,0.0
55009821393,51.533149,-0.065113,1766925466,0.0
55009566146,51.519297,-0.071844,1766921038,0.0
55008348426,51.525586,-0.08322,1766859662,0.0
55008520753,51.525586,-0.08322,1766859662,0.0
55008520658,51.524372,-0.075425,1766859665,0.0
55008610879,51.524372,-0.075425,1766859665,0.0
55007462152,51.524372,-0.075409,1766859666,0.0
