index,gpsTimeValid,date,time,millis,lat,lng,speed_mph,gsr,scr,slope_cps,recovery_s,it_date,it_time,emo_level
297,1,170126,10210699,112504,45.432255,12.357692,0,588,1.53,-0.04,0.38,260117,11210699,0.642
298,1,170126,10210699,112898,45.432255,12.357692,1.66,589,2.5,2.47,0.39,260117,11210699,0.695
299,1,170126,10210800,113294,45.432257,12.357693,1.66,588,1.49,-2.56,0.79,260117,11210800,0.741
300,1,170126,10210800,113693,45.432257,12.357693,0.15,588,1.47,-0.04,0.4,260117,11210800,0.762
301,1,170126,10210800,114092,45.432257,12.357693,0.15,588,1.46,-0.04,0.4,260117,11210800,0.764
302,1,170126,10210900,114490,45.432258,12.357694,0.15,589,2.43,2.45,0.4,260117,11210900,0.799
303,1,170126,10210900,114886,45.432258,12.357694,0.21,588,1.42,-2.56,0.79,260117,11210900,0.829
304,1,170126,10211000,115283,45.432258,12.357694,0.21,588,1.41,-0.04,0.4,260117,11211000,0.837
305,1,170126,10211000,115682,45.432258,12.357694,0.2,588,1.39,-0.04,0.4,260117,11211000,0.828
306,1,170126,10211000,116081,45.432258,12.357694,0.2,588,1.38,-0.03,0.4,260117,11211000,0.806
307,1,170126,10211100,116479,45.432257,12.357694,0.2,588,1.36,-0.03,0.4,260117,11211100,0.775
308,1,170126,10211100,116876,45.432257,12.357694,0.21,588,1.35,-0.03,0.4,260117,11211100,0.738
309,1,170126,10211200,117273,45.43226,12.357686,0.21,588,1.34,-0.03,0.4,260117,11211200,0.697
310,1,170126,10211200,117671,45.43226,12.357686,0.08,588,1.32,-0.03,0.4,260117,11211200,0.654
311,1,170126,10211200,118068,45.43226,12.357686,0.08,588,1.31,-0.03,0.4,260117,11211200,0.609
312,1,170126,10211300,118468,45.432269,12.357692,0.08,588,1.3,-0.03,0.4,260117,11211300,0.569
313,1,170126,10211300,118865,45.432269,12.357692,0.12,588,1.28,-0.03,0.4,260117,11211300,0.534
314,1,170126,10211400,119262,45.43227,12.357693,0.12,588,1.27,-0.03,0.4,260117,11211400,0.505
315,1,170126,10211400,119660,45.43227,12.357693,0.3,588,1.26,-0.03,0.4,260117,11211400,0.48
316,1,170126,10211400,120057,45.43227,12.357693,0.3,588,1.25,-0.03,0.4,260117,11211400,0.459
317,1,170126,10211500,120457,45.432285,12.357705,0.3,588,1.23,-0.03,0.4,260117,11211500,0.441
318,1,170126,10211500,120855,45.432285,12.357705,0.09,588,1.22,-0.03,0.4,260117,11211500,0.427
319,1,170126,10211500,121252,45.432285,12.357705,0.09,588,1.21,-0.03,0.4,260117,11211500,0.414
320,1,170126,10211600,121650,45.432295,12.357714,0.2,588,1.2,-0.03,0.4,260117,11211600,0.404
321,1,170126,10211600,122047,45.432295,12.357714,0.2,588,1.18,-0.03,0.4,260117,11211600,0.395
322,1,170126,10211700,122447,45.432303,12.35772,0.2,588,1.17,-0.03,0.4,260117,11211700,0.388
323,1,170126,10211700,122845,45.432303,12.35772,0,588,1.16,-0.03,0.4,260117,11211700,0.381
324,1,170126,10211700,123242,45.432303,12.35772,0,588,1.15,-0.03,0.4,260117,11211700,0.376
325,1,170126,10211800,123640,45.432305,12.357719,0,588,1.14,-0.03,0.4,260117,11211800,0.372
326,1,170126,10211800,124037,45.432305,12.357719,0,588,1.13,-0.03,0.4,260117,11211800,0.369
327,1,170126,10211900,124435,45.432305,12.357719,0,588,1.12,-0.03,0.4,260117,11211900,0.366
328,1,170126,10211900,124835,45.432305,12.357719,0,588,1.1,-0.03,0.4,260117,11211900,0.364
329,1,170126,10211900,125232,45.432305,12.357719,0,588,1.09,-0.03,0.4,260117,11211900,0.362
330,1,170126,10212000,125630,45.432305,12.357718,0,588,1.08,-0.03,0.4,260117,11212000,0.361
331,1,170126,10212000,126027,45.432305,12.357718,0,588,1.07,-0.03,0.4,260117,11212000,0.36
332,1,170126,10212100,126424,45.432305,12.357717,0,588,1.06,-0.03,0.4,260117,11212100,0.359
333,1,170126,10212100,126824,45.432305,12.357717,0,588,1.05,-0.03,0.4,260117,11212100,0.358
334,1,170126,10212100,127221,45.432305,12.357717,0,588,1.04,-0.03,0.4,260117,11212100,0.357
335,1,170126,10212200,127619,45.432304,12.357715,0,588,1.03,-0.03,0.4,260117,11212200,0.357
336,1,170126,10212200,128016,45.432304,12.357715,0,588,1.02,-0.03,0.4,260117,11212200,0.357
337,1,170126,10212300,128413,45.432305,12.357714,0,588,1.01,-0.03,0.4,260117,11212300,0.357
338,1,170126,10212300,128813,45.432305,12.357714,0,588,1,-0.03,0.4,260117,11212300,0.357
339,1,170126,10212300,129210,45.432305,12.357714,0,588,0.99,-0.03,0.4,260117,11212300,0.357
340,1,170126,10212400,129608,45.432306,12.357714,0,588,0.98,-0.02,0.4,260117,11212400,0.357
341,1,170126,10212400,130005,45.432306,12.357714,0,588,0.97,-0.02,0.4,260117,11212400,0.357
342,1,170126,10212500,130402,45.432307,12.357714,0,588,0.96,-0.02,0.4,260117,11212500,0.357
343,1,170126,10212500,130802,45.432307,12.357714,0.45,588,0.95,-0.02,0.4,260117,11212500,0.357
344,1,170126,10212500,131199,45.432307,12.357714,0.45,588,0.94,-0.02,0.4,260117,11212500,0.358
345,1,170126,10212600,131597,45.432311,12.357716,0.45,588,0.93,-0.02,0.4,260117,11212600,0.358
346,1,170126,10212600,131994,45.432311,12.357716,0,588,0.92,-0.02,0.4,260117,11212600,0.358
347,1,170126,10212700,132391,45.432316,12.357719,0,588,0.91,-0.02,0.4,260117,11212700,0.359
348,1,170126,10212700,132789,45.432316,12.357719,0,588,0.9,-0.02,0.4,260117,11212700,0.359
349,1,170126,10212700,133188,45.432316,12.357719,0,588,0.89,-0.02,0.4,260117,11212700,0.359
350,1,170126,10212800,133586,45.432319,12.35772,0,588,0.89,-0.02,0.4,260117,11212800,0.36
351,1,170126,10212800,133983,45.432319,12.35772,0,589,1.87,2.47,0.4,260117,11212800,0.456
352,1,170126,10212900,134379,45.432322,12.357722,0,589,1.85,-0.05,0.4,260117,11212900,0.519
353,1,170126,10212900,134777,45.432322,12.357722,0,589,1.83,-0.05,0.4,260117,11212900,0.558
354,1,170126,10212900,135176,45.432322,12.357722,0,589,1.81,-0.05,0.4,260117,11212900,0.576
355,1,170126,10213000,135574,45.432325,12.357723,0,589,1.79,-0.05,0.4,260117,11213000,0.58
356,1,170126,10213000,135971,45.432325,12.357723,0,589,1.77,-0.05,0.4,260117,11213000,0.577
357,1,170126,10213100,136368,45.43233,12.357725,0,589,1.76,-0.04,0.4,260117,11213100,0.574
358,1,170126,10213100,136766,45.43233,12.357725,0,589,1.74,-0.04,0.4,260117,11213100,0.572
359,1,170126,10213100,137165,45.43233,12.357725,0,589,1.72,-0.04,0.4,260117,11213100,0.569
360,1,170126,10213200,137563,45.432333,12.357726,0,590,2.69,2.44,0.4,260117,11213200,0.634
361,1,170126,10213200,137959,45.432333,12.357726,0,590,2.67,-0.07,0.79,260117,11213200,0.671
362,1,170126,10213300,138356,45.432334,12.357726,0,590,2.64,-0.07,1.19,260117,11213300,0.686
363,1,170126,10213300,138754,45.432334,12.357726,0,590,2.61,-0.07,1.59,260117,11213300,0.69
364,1,170126,10213300,139150,45.432334,12.357726,0,590,2.59,-0.07,1.99,260117,11213300,0.693
365,1,170126,10213400,139551,45.432335,12.357726,0,590,2.56,-0.06,2.39,260117,11213400,0.694
366,1,170126,10213400,139948,45.432335,12.357726,0,590,2.54,-0.06,2.78,260117,11213400,0.695
367,1,170126,10213500,140345,45.432337,12.357726,0,590,2.51,-0.06,3.18,260117,11213500,0.694
368,1,170126,10213500,140743,45.432337,12.357726,0,590,2.49,-0.06,3.58,260117,11213500,0.694
369,1,170126,10213500,141139,45.432337,12.357726,0,589,1.47,-2.56,3.97,260117,11213500,0.74
370,1,170126,10213600,141539,45.432339,12.357726,0,590,2.45,2.44,0.4,260117,11213600,0.779
371,1,170126,10213600,141935,45.432339,12.357726,0,590,2.42,-0.06,0.8,260117,11213600,0.794
372,1,170126,10213700,142332,45.432342,12.357727,0,590,2.4,-0.06,1.19,260117,11213700,0.791
373,1,170126,10213700,142730,45.432342,12.357727,0,590,2.37,-0.06,1.59,260117,11213700,0.775
374,1,170126,10213700,143126,45.432342,12.357727,0,590,2.35,-0.06,1.99,260117,11213700,0.759
375,1,170126,10213800,143526,45.432344,12.357726,0,589,1.34,-2.53,2.39,260117,11213800,0.795
376,1,170126,10213800,143923,45.432344,12.357726,0,588,0.33,-2.53,0.4,260117,11213800,0.826
377,1,170126,10213900,144320,45.432345,12.357726,0,589,1.32,2.49,0.4,260117,11213900,0.852
378,1,170126,10213900,144717,45.432345,12.357726,0,590,2.3,2.46,0.4,260117,11213900,0.874
379,1,170126,10213900,145112,45.432345,12.357726,0,590,2.27,-0.06,0.79,260117,11213900,0.875
380,1,170126,10214000,145512,45.432348,12.357726,0,590,2.25,-0.06,1.19,260117,11214000,0.86
381,1,170126,10214000,145909,45.432348,12.357726,0,590,2.23,-0.06,1.59,260117,11214000,0.833
382,1,170126,10214100,146306,45.432351,12.357727,0,590,2.21,-0.06,1.99,260117,11214100,0.807
383,1,170126,10214100,146704,45.432351,12.357727,0,590,2.18,-0.06,2.38,260117,11214100,0.785
384,1,170126,10214100,147100,45.432351,12.357727,0,591,3.15,2.44,2.78,260117,11214100,0.817
385,1,170126,10214200,147497,45.432354,12.357727,0,591,3.12,-0.08,3.18,260117,11214200,0.826
386,1,170126,10214200,147897,45.432354,12.357727,0,591,3.09,-0.08,3.58,260117,11214200,0.822
387,1,170126,10214300,148294,45.432357,12.357727,0,591,3.06,-0.08,3.97,260117,11214300,0.818
388,1,170126,10214300,148692,45.432357,12.357727,0,591,3.03,-0.08,4.37,260117,11214300,0.813
389,1,170126,10214300,149088,45.432357,12.357727,0,591,3,-0.08,4.77,260117,11214300,0.808
390,1,170126,10214400,149486,45.432359,12.357727,0,590,1.98,-2.56,5.17,260117,11214400,0.837
391,1,170126,10214400,149886,45.432359,12.357727,0,590,1.96,-0.05,0.4,260117,11214400,0.843
392,1,170126,10214500,150283,45.432372,12.357738,0,590,1.94,-0.05,0.4,260117,11214500,0.833
393,1,170126,10214500,150681,45.432372,12.357738,3.65,590,1.92,-0.05,0.4,260117,11214500,0.81
394,1,170126,10214500,151078,45.432372,12.357738,3.65,590,1.9,-0.05,0.4,260117,11214500,0.779
395,1,170126,10214600,151476,45.432375,12.357736,3.65,590,1.88,-0.05,0.4,260117,11214600,0.751
396,1,170126,10214600,151876,45.432375,12.357736,0,590,1.86,-0.05,0.4,260117,11214600,0.728
397,1,170126,10214700,152273,45.432376,12.357736,0,590,1.84,-0.05,0.4,260117,11214700,0.707
398,1,170126,10214700,152671,45.432376,12.357736,0,589,0.84,-2.53,0.4,260117,11214700,0.751
399,1,170126,10214700,153067,45.432376,12.357736,0,589,0.83,-0.02,0.4,260117,11214700,0.771
400,1,170126,10214800,153465,45.432377,12.357735,0,590,1.81,2.47,0.4,260117,11214800,0.805
401,1,170126,10214800,153861,45.432377,12.357735,0,589,0.8,-2.55,0.4,260117,11214800,0.834
402,1,170126,10214900,154260,45.432378,12.357735,0,589,0.79,-0.02,0.4,260117,11214900,0.841
403,1,170126,10214900,154658,45.432378,12.357735,0,589,0.78,-0.02,0.4,260117,11214900,0.831
404,1,170126,10214900,155055,45.432378,12.357735,0,589,0.78,-0.02,0.4,260117,11214900,0.809
405,1,170126,10215000,155453,45.432379,12.357735,0,589,0.77,-0.02,0.4,260117,11215000,0.777
406,1,170126,10215000,155850,45.432379,12.357735,0,589,0.76,-0.02,0.4,260117,11215000,0.74
407,1,170126,10215100,156255,45.43238,12.357734,0,589,0.75,-0.02,0.41,260117,11215100,0.699
408,1,170126,10215100,156654,45.43238,12.357734,0,588,-0.24,-2.5,0.4,260117,11215100,0.744
409,1,170126,10215100,157052,45.43238,12.357734,0,589,0.75,2.49,0.4,260117,11215100,0.782
410,1,170126,10215200,157449,45.432382,12.357735,0,589,0.74,-0.02,0.4,260117,11215200,0.797
411,1,170126,10215200,157846,45.432382,12.357735,0,589,0.73,-0.02,0.4,260117,11215200,0.794
412,1,170126,10215300,158245,45.432383,12.357736,0,588,-0.26,-2.5,0.4,260117,11215300,0.824
413,1,170126,10215300,158644,45.432383,12.357736,0,588,-0.26,0.01,0.4,260117,11215300,0.833
414,1,170126,10215300,159041,45.432383,12.357736,0,588,-0.26,0.01,0.4,260117,11215300,0.824
415,1,170126,10215400,159439,45.432384,12.357736,0,589,0.73,2.49,0.4,260117,11215400,0.85
416,1,170126,10215400,159835,45.432384,12.357736,0,588,-0.26,-2.52,0.4,260117,11215400,0.873
417,1,170126,10215400,160235,45.432384,12.357736,0,588,-0.26,0.01,0.4,260117,11215400,0.874
418,1,170126,10215500,160633,45.432384,12.357736,0,588,-0.26,0.01,0.4,260117,11215500,0.859
419,1,170126,10215500,161030,45.432384,12.357736,0,588,-0.26,0.01,0.4,260117,11215500,0.832
420,1,170126,10215600,161428,45.432384,12.357736,0,588,-0.25,0.01,0.4,260117,11215600,0.797
421,1,170126,10215600,161826,45.432384,12.357736,0,588,-0.25,0.01,0.4,260117,11215600,0.757
422,1,170126,10215600,162223,45.432384,12.357736,0,588,-0.25,0.01,0.4,260117,11215600,0.713
423,1,170126,10215700,162624,45.432384,12.357736,0,588,-0.25,0.01,0.4,260117,11215700,0.667
424,1,170126,10215700,163021,45.432384,12.357736,0,588,-0.24,0.01,0.4,260117,11215700,0.621
425,1,170126,10215800,163459,45.432384,12.357735,0,587,-1.23,-2.25,0.44,260117,11215800,0.678
426,1,170126,10215800,163857,45.432384,12.357735,0,588,-0.23,2.52,0.4,260117,11215800,0.726
427,1,170126,10215900,164254,45.432383,12.357734,0,588,-0.23,0.01,0.4,260117,11215900,0.749
428,1,170126,10215900,164654,45.432383,12.357734,0,588,-0.22,0.01,0.4,260117,11215900,0.753
429,1,170126,10215900,165050,45.432383,12.357734,0,588,-0.22,0.01,0.4,260117,11215900,0.742
430,1,170126,10220000,165448,45.432383,12.357733,0,588,-0.22,0.01,0.4,260117,11220000,0.721
431,1,170126,10220000,165845,45.432383,12.357733,0,588,-0.22,0.01,0.4,260117,11220000,0.692
432,1,170126,10220100,166242,45.432382,12.357732,0,588,-0.21,0.01,0.4,260117,11220100,0.658
433,1,170126,10220100,166643,45.432382,12.357732,0,588,-0.21,0.01,0.4,260117,11220100,0.62
434,1,170126,10220100,167039,45.432382,12.357732,0,588,-0.21,0.01,0.4,260117,11220100,0.581
435,1,170126,10220200,167437,45.432381,12.357731,0,588,-0.21,0.01,0.4,260117,11220200,0.542
436,1,170126,10220200,167835,45.432381,12.357731,0,588,-0.21,0.01,0.4,260117,11220200,0.502
437,1,170126,10220300,168232,45.432381,12.35773,0,588,-0.2,0.01,0.4,260117,11220300,0.464
438,1,170126,10220300,168633,45.432381,12.35773,0,587,-1.19,-2.46,0.4,260117,11220300,0.544
439,1,170126,10220300,169031,45.432381,12.35773,0,588,-0.19,2.52,0.4,260117,11220300,0.612
440,1,170126,10220400,169429,45.432381,12.357729,0,588,-0.19,0,0.4,260117,11220400,0.653
441,1,170126,10220400,169827,45.432381,12.357729,0,587,-1.18,-2.48,0.4,260117,11220400,0.705
442,1,170126,10220400,170225,45.432381,12.357729,0,587,-1.16,0.03,0.4,260117,11220400,0.731
443,1,170126,10220500,170643,45.43238,12.357728,0,587,-1.15,0.03,0.42,260117,11220500,0.738
444,1,170126,10220500,171042,45.43238,12.357728,0,587,-1.14,0.03,0.4,260117,11220500,0.729
445,1,170126,10220600,171440,45.43238,12.357727,0,587,-1.13,0.03,0.4,260117,11220600,0.715
446,1,170126,10220600,171837,45.43238,12.357727,0,586,-2.11,-2.47,0.4,260117,11220600,0.758
447,1,170126,10220700,172235,45.432379,12.357727,0,586,-2.09,0.05,0.8,260117,11220700,0.78
448,1,170126,10220700,172633,45.432379,12.357727,0,586,-2.07,0.05,1.19,260117,11220700,0.797
449,1,170126,10220700,173032,45.432379,12.357727,0,586,-2.05,0.05,1.59,260117,11220700,0.81
450,1,170126,10220800,173430,45.432379,12.357726,0,585,-3.02,-2.44,1.99,260117,11220800,0.838
451,1,170126,10220800,173828,45.432379,12.357726,0,585,-2.99,0.08,2.39,260117,11220800,0.862
452,1,170126,10220800,174225,45.432379,12.357726,0,585,-2.96,0.08,2.79,260117,11220800,0.883
453,1,170126,10220900,174623,45.432378,12.357725,0,584,-3.92,-2.41,3.18,260117,11220900,0.901
454,1,170126,10220900,175023,45.432378,12.357725,0,584,-3.88,0.1,3.58,260117,11220900,0.916
455,1,170126,10221000,175421,45.432378,12.357725,0,584,-3.84,0.1,3.98,260117,11221000,0.928
456,1,170126,10221000,175818,45.432378,12.357725,0,584,-3.8,0.1,4.38,260117,11221000,0.939
457,1,170126,10221000,176215,45.432378,12.357725,0,583,-4.75,-2.4,4.78,260117,11221000,0.948
458,1,170126,10221100,176615,45.432379,12.357725,0,583,-4.7,0.12,5.18,260117,11221100,0.956
459,1,170126,10221100,177012,45.432379,12.357725,0,583,-4.66,0.12,5.57,260117,11221100,0.963
460,1,170126,10221200,177412,45.432379,12.357725,0,583,-4.61,0.12,5.97,260117,11221200,0.968
461,1,170126,10221200,177836,45.432379,12.357725,0,583,-4.56,0.11,6.4,260117,11221200,0.973
462,1,170126,10221300,178233,45.43238,12.357725,0,583,-4.52,0.11,6.79,260117,11221300,0.977
463,1,170126,10221300,178631,45.43238,12.357725,0,582,-5.46,-2.37,7.19,260117,11221300,0.98
464,1,170126,10221300,179029,45.43238,12.357725,0,583,-4.42,2.62,7.59,260117,11221300,0.983
465,1,170126,10221400,179429,45.432379,12.357724,0,582,-5.37,-2.36,7.99,260117,11221400,0.986
466,1,170126,10221400,179827,45.432379,12.357724,0,582,-5.31,0.13,8.39,260117,11221400,0.988
467,1,170126,10221500,180224,45.432379,12.357724,0,582,-5.26,0.13,8.78,260117,11221500,0.99
468,1,170126,10221500,180622,45.432379,12.357724,0,582,-5.21,0.13,9.18,260117,11221500,0.991
469,1,170126,10221500,181019,45.432379,12.357724,0,583,-4.16,2.62,9.58,260117,11221500,0.993
470,1,170126,10221600,181419,45.432379,12.357724,0,582,-5.11,-2.37,9.98,260117,11221600,0.994
471,1,170126,10221600,181818,45.432379,12.357724,0,582,-5.06,0.13,10.38,260117,11221600,0.995
472,1,170126,10221600,182216,45.432379,12.357724,0,582,-5.01,0.13,10.78,260117,11221600,0.995
473,1,170126,10221700,182615,45.43238,12.357723,0,582,-4.96,0.13,11.18,260117,11221700,0.996
474,1,170126,10221700,183013,45.43238,12.357723,0,582,-4.91,0.12,11.57,260117,11221700,0.996
475,1,170126,10221800,183414,45.43238,12.357723,0,582,-4.86,0.12,11.97,260117,11221800,0.994
476,1,170126,10221800,183813,45.43238,12.357723,0,582,-4.81,0.12,12.37,260117,11221800,0.99
477,1,170126,10221800,184211,45.43238,12.357723,0,582,-4.77,0.12,12.77,260117,11221800,0.985
478,1,170126,10221900,184610,45.432381,12.357723,0,582,-4.72,0.12,13.17,260117,11221900,0.978
479,1,170126,10221900,185008,45.432381,12.357723,0,582,-4.67,0.12,13.57,260117,11221900,0.971
480,1,170126,10222000,185438,45.432381,12.357723,0,582,-4.62,0.11,14,260117,11222000,0.962
481,1,170126,10222000,185834,45.432381,12.357723,0,582,-4.58,0.12,14.39,260117,11222000,0.954
482,1,170126,10222100,186232,45.432381,12.357722,0,582,-4.53,0.12,14.79,260117,11222100,0.945
483,1,170126,10222100,186631,45.432381,12.357722,0,582,-4.49,0.11,15.19,260117,11222100,0.936
484,1,170126,10222100,187029,45.432381,12.357722,0,582,-4.44,0.11,15.59,260117,11222100,0.927
485,1,170126,10222200,187428,45.432381,12.357721,0,582,-4.4,0.11,15.99,260117,11222200,0.918
486,1,170126,10222200,187829,45.432381,12.357721,0,582,-4.35,0.11,16.39,260117,11222200,0.909
487,1,170126,10222300,188227,45.432381,12.35772,0,582,-4.31,0.11,16.79,260117,11222300,0.901
488,1,170126,10222300,188626,45.432381,12.35772,0,581,-5.26,-2.37,17.19,260117,11222300,0.915
489,1,170126,10222300,189025,45.432381,12.35772,0,581,-5.2,0.13,17.58,260117,11222300,0.918
490,1,170126,10222400,189424,45.432381,12.35772,0,581,-5.15,0.13,17.98,260117,11222400,0.919
491,1,170126,10222400,189825,45.432381,12.35772,0,581,-5.1,0.13,18.39,260117,11222400,0.918
492,1,170126,10222500,190223,45.432382,12.357719,0,581,-5.05,0.13,18.78,260117,11222500,0.916
493,1,170126,10222500,190622,45.432382,12.357719,0,581,-5,0.13,19.18,260117,11222500,0.912
494,1,170126,10222500,191020,45.432382,12.357719,0,581,-4.95,0.13,19.58,260117,11222500,0.908
495,1,170126,10222600,191419,45.432382,12.357719,0,581,-4.9,0.12,19.98,260117,11222600,0.903
496,1,170126,10222600,191820,45.432382,12.357719,0,581,-4.85,0.12,20.38,260117,11222600,0.897
497,1,170126,10222700,192218,45.432384,12.357719,0,580,-5.79,-2.37,20.78,260117,11222700,0.913
498,1,170126,10222700,192649,45.432384,12.357719,0,580,-5.73,0.13,21.21,260117,11222700,0.916
499,1,170126,10222700,193047,45.432384,12.357719,0,580,-5.68,0.14,21.61,260117,11222700,0.918
500,1,170126,10222800,193446,45.432385,12.357719,0,580,-5.62,0.14,22.01,260117,11222800,0.918
501,1,170126,10222800,193847,45.432385,12.357719,0,580,-5.56,0.14,22.41,260117,11222800,0.916
502,1,170126,10222900,194245,45.432387,12.35772,0,580,-5.51,0.14,22.81,260117,11222900,0.914
503,1,170126,10222900,194644,45.432387,12.35772,0,579,-6.44,-2.34,23.2,260117,11222900,0.927
504,1,170126,10222900,195043,45.432387,12.35772,0,580,-5.39,2.64,23.6,260117,11222900,0.938
505,1,170126,10223000,195442,45.432387,12.35772,0,579,-6.32,-2.35,24,260117,11223000,0.947
506,1,170126,10223000,195841,45.432387,12.35772,0,579,-6.26,0.16,24.4,260117,11223000,0.945
507,1,170126,10223100,196242,45.432387,12.35772,0,579,-6.2,0.16,24.8,260117,11223100,0.941
508,1,170126,10223100,196641,45.432387,12.35772,0,579,-6.14,0.16,25.2,260117,11223100,0.937
509,1,170126,10223100,197039,45.432387,12.35772,0,578,-7.07,-2.33,25.6,260117,11223100,0.946
510,1,170126,10223200,197439,45.432389,12.35772,0,578,-6.99,0.18,26,260117,11223200,0.95
511,1,170126,10223200,197837,45.432389,12.35772,0,578,-6.92,0.18,26.4,260117,11223200,0.95
512,1,170126,10223300,198237,45.432391,12.35772,0,578,-6.86,0.17,26.8,260117,11223300,0.949
513,1,170126,10223300,198636,45.432391,12.35772,0,577,-7.78,-2.31,27.2,260117,11223300,0.957
514,1,170126,10223300,199035,45.432391,12.35772,0,577,-7.7,0.19,27.59,260117,11223300,0.962
515,1,170126,10223400,199434,45.432392,12.35772,0,577,-7.62,0.19,27.99,260117,11223400,0.964
516,1,170126,10223400,199832,45.432392,12.35772,0,577,-7.55,0.19,28.39,260117,11223400,0.965
517,1,170126,10223500,200261,45.432395,12.357721,0,576,-8.46,-2.13,28.82,260117,11223500,0.97
518,1,170126,10223500,200662,45.432395,12.357721,0,576,-8.38,0.21,29.22,260117,11223500,0.974
519,1,170126,10223500,201059,45.432395,12.357721,0,576,-8.29,0.21,29.62,260117,11223500,0.977
520,1,170126,10223600,201458,45.432396,12.357721,0,576,-8.21,0.21,30.02,260117,11223600,0.978
521,1,170126,10223600,201856,45.432396,12.357721,0,575,-9.12,-2.28,30.42,260117,11223600,0.981
522,1,170126,10223700,202257,45.432397,12.357721,0,575,-9.03,0.23,30.82,260117,11223700,0.984
523,1,170126,10223700,202656,45.432397,12.357721,0,575,-8.94,0.23,31.22,260117,11223700,0.986
524,1,170126,10223700,203054,45.432397,12.357721,0,575,-8.85,0.22,31.61,260117,11223700,0.986
525,1,170126,10223800,203453,45.432398,12.357721,0,574,-9.75,-2.26,32.01,260117,11223800,0.989
526,1,170126,10223800,203852,45.432398,12.357721,0,574,-9.65,0.24,32.41,260117,11223800,0.99
527,1,170126,10223900,204252,45.432399,12.357721,0,574,-9.55,0.24,32.81,260117,11223900,0.992
528,1,170126,10223900,204651,45.432399,12.357721,0,574,-9.46,0.24,33.21,260117,11223900,0.992
529,1,170126,10223900,205049,45.432399,12.357721,0,574,-9.36,0.24,33.61,260117,11223900,0.99
530,1,170126,10224000,205448,45.4324,12.357721,0,574,-9.27,0.23,34.01,260117,11224000,0.986
531,1,170126,10224000,205846,45.4324,12.357721,0,574,-9.18,0.23,34.41,260117,11224000,0.982
532,1,170126,10224100,206244,45.432401,12.357721,0,573,-10.08,-2.26,34.8,260117,11224100,0.985
533,1,170126,10224100,206648,45.432401,12.357721,0,573,-9.97,0.25,35.21,260117,11224100,0.985
534,1,170126,10224100,207045,45.432401,12.357721,0,573,-9.88,0.25,35.6,260117,11224100,0.983
535,1,170126,10224200,207473,45.432401,12.357722,0,573,-9.78,0.23,36.03,260117,11224200,0.979
536,1,170126,10224200,207871,45.432401,12.357722,0,572,-10.67,-2.24,36.43,260117,11224200,0.982
537,1,170126,10224300,208271,45.432402,12.357722,0,572,-10.56,0.27,36.83,260117,11224300,0.983
538,1,170126,10224300,208674,45.432402,12.357722,0,572,-10.46,0.26,37.23,260117,11224300,0.982
539,1,170126,10224300,209072,45.432402,12.357722,0,572,-10.35,0.26,37.63,260117,11224300,0.98
540,1,170126,10224400,209472,45.432402,12.357721,0,572,-10.25,0.26,38.03,260117,11224400,0.976
541,1,170126,10224400,209871,45.432402,12.357721,0,572,-10.15,0.26,38.43,260117,11224400,0.971
542,1,170126,10224500,210270,45.432401,12.357721,0,571,-11.03,-2.23,38.83,260117,11224500,0.976
543,1,170126,10224500,210674,45.432401,12.357721,0,572,-9.93,2.72,39.23,260117,11224500,0.979
544,1,170126,10224500,211071,45.432401,12.357721,0,572,-9.83,0.25,39.63,260117,11224500,0.968
545,1,170126,10224600,211470,45.432398,12.357718,0,571,-10.73,-2.23,40.03,260117,11224600,0.973
546,1,170126,10224600,211871,45.432398,12.357718,0,572,-9.63,2.74,40.43,260117,11224600,0.977
547,1,170126,10224700,212269,45.432397,12.357716,0,571,-10.52,-2.25,40.83,260117,11224700,0.98
548,1,170126,10224700,212673,45.432397,12.357716,0,571,-10.42,0.26,41.23,260117,11224700,0.969
549,1,170126,10224700,213071,45.432397,12.357716,0,571,-10.31,0.26,41.63,260117,11224700,0.958
550,1,170126,10224800,213471,45.432396,12.357716,0,571,-10.21,0.26,42.03,260117,11224800,0.948
551,1,170126,10224800,213871,45.432396,12.357716,0,571,-10.11,0.26,42.43,260117,11224800,0.938
552,1,170126,10224900,214270,45.432395,12.357716,0,571,-10.01,0.25,42.83,260117,11224900,0.928
553,1,170126,10224900,214703,45.432395,12.357716,0,571,-9.91,0.23,43.26,260117,11224900,0.918
554,1,170126,10224900,215100,45.432395,12.357716,0,571,-9.81,0.25,43.66,260117,11224900,0.909
555,1,170126,10225000,215499,45.432396,12.357716,0,570,-10.7,-2.24,44.06,260117,11225000,0.923
556,1,170126,10225000,215899,45.432396,12.357716,0,570,-10.59,0.27,44.46,260117,11225000,0.917
557,1,170126,10225000,216299,45.432396,12.357716,0,570,-10.49,0.26,44.86,260117,11225000,0.912
558,1,170126,10225100,216699,45.432396,12.357717,0,570,-10.38,0.26,45.26,260117,11225100,0.906
559,1,170126,10225100,217100,45.432396,12.357717,0,569,-11.27,-2.21,45.66,260117,11225100,0.92
560,1,170126,10225200,217501,45.432397,12.357717,0,569,-11.16,0.28,46.06,260117,11225200,0.917
561,1,170126,10225200,217900,45.432397,12.357717,0,569,-11.04,0.28,46.46,260117,11225200,0.913
562,1,170126,10225300,218300,45.432398,12.357717,0,569,-10.93,0.28,46.86,260117,11225300,0.909
